account_age,age,avg_hours,days_visited,friends_count,has_membership,is_US,songs_purchased,income,price,demand,treatment,revenue,ps_score,y_estimator
1,24,1.6579242078007828,3,11,0,1,2.23778542519279,0.6512024369945739,0.8,5.5289621039003904,0,4.423169683120313,0.21244375272538324,6.378602141647804
4,29,2.5774746754923727,4,9,1,1,8.649456650489661,0.6703925925621285,0.8,7.688737337746186,0,6.150989870196949,0.22852239153640502,7.054304707134704
3,58,2.8782399936365834,1,13,1,1,3.7091042195547415,1.3984686015557763,1.0,18.439119996818288,1,18.439119996818288,0.6509787883857104,18.41950356929961
2,58,3.997161304543523,7,8,1,1,5.52254846225906,1.2828410517341684,0.8,24.598580652271767,0,19.678864521817417,0.6392828020684721,24.371459329200025
1,40,5.176655194133379,5,10,1,1,7.773177500170388,1.06219016585894,1.0,24.588327597066694,1,24.588327597066694,0.6518764411754856,24.587835128380643
4,27,2.484933868283672,3,10,1,1,8.27852739777007,1.8498795432638608,1.0,18.242466934141834,1,18.242466934141834,0.7051404772433515,18.307043950143157
4,44,5.9314194981531045,1,10,1,1,5.411179917942992,0.6272261367312785,0.8,9.36570974907655,0,7.492567799261241,0.1736345370723641,8.721080663369456
1,47,8.008442299493536,7,9,1,1,5.719903163130812,1.0955152103241892,1.0,26.004221149746773,1,26.004221149746773,0.6812177435034155,25.945799014410504
4,35,4.059927884553591,3,17,1,0,1.9769225065854863,1.4468617717677967,0.8,19.329963942276798,0,15.46397115382144,0.6071026553882511,19.39209101235957
4,25,6.397609470416745,6,13,1,1,2.5116494861502963,1.3906377338296714,1.0,25.198804735208373,1,25.198804735208373,0.7247674346763118,25.239427058323916
4,53,2.8637269364280917,2,14,0,1,4.768317890397889,0.28292213359674145,1.0,4.431863468214047,1,4.431863468214047,0.1765602256560206,4.2351455858919556
1,25,6.1103059198002265,7,13,0,0,8.872907018540154,0.6583810290208971,1.0,11.055152959900113,1,11.055152959900113,0.24624974711574127,11.002632099956148
3,54,4.7449807837209015,6,10,1,1,2.340005053434963,0.7010843065020014,1.0,10.372490391860453,1,10.372490391860453,0.18086889292244215,10.38158935840719
1,29,4.051991660345694,0,9,0,1,7.732778570238741,1.3209929535773302,1.0,19.02599583017285,1,19.02599583017285,0.6525932023226363,19.0312245896161
1,23,2.1873985329924794,2,11,1,1,5.883058214981897,1.108314880186156,1.0,18.093699266496237,1,18.093699266496237,0.610385435376392,18.179051360976608
4,22,4.165138113255403,5,12,0,0,3.9097171236175896,1.1246390554850034,0.8,24.6825690566277,0,19.74605524530216,0.636683514771199,24.483918306480877
3,48,3.5818275501510786,3,7,1,1,0.5237518134708035,2.3337913056718538,0.8,19.09091377507554,0,15.272731020060432,0.749500981740752,19.195659046765424
2,42,4.727951590356806,0,11,1,1,0.0,0.5309763201731124,0.8,8.763975795178403,0,7.011180636142723,0.1749559316576866,8.149215755292282
5,40,2.7885961088068774,1,10,0,0,6.677216373735523,0.7299205464054146,0.8,7.794298054403438,0,6.23543844352275,0.16127729920274675,7.098843177896648
2,18,3.0563861301928577,3,11,0,1,8.784810100822341,1.16471059328916,1.0,18.528193065096428,1,18.528193065096428,0.7211655095598947,18.540739870537926
4,40,5.481404683465298,5,10,1,1,8.46239792327526,0.7462022818728515,1.0,10.74070234173265,1,10.74070234173265,0.19643814216083766,10.664521349349503
2,31,5.779303771895816,4,10,0,1,9.700272603193357,1.37999733108266,1.0,19.88965188594791,1,19.88965188594791,0.7279070817045519,19.904045141054382
3,51,5.154182755884381,5,12,0,1,0.0,0.6986551354158989,0.8,12.277091377942188,0,9.821673102353751,0.1970113833749753,13.343809209029036
3,44,4.052425716615608,3,13,0,1,3.1533933508847496,1.2519810406427565,1.0,19.026212858307805,1,19.026212858307805,0.6713425022885162,19.0312245896161
4,57,3.8866637398190407,4,12,0,1,4.898280029466148,1.969852414744083,1.0,18.94333186990952,1,18.94333186990952,0.7377835379829146,18.899363547648374
3,47,4.323464878439605,3,12,0,0,5.467266108267116,0.824574943686195,0.8,8.561732439219803,0,6.849385951375843,0.21307098751509448,8.097072167645308
4,38,3.121191635653244,0,8,1,0,9.307944037186962,1.0525925140937191,1.0,18.560595817826623,1,18.560595817826623,0.6833506672834279,18.560319654135114
4,39,8.437017981161715,7,12,0,1,3.3096403940525447,2.079278449545004,1.0,26.218508990580855,1,26.218508990580855,0.7425477833564026,26.1883458087716
1,49,4.910474800634264,3,7,1,1,2.193846523334508,0.6689113476623759,1.0,5.455237400317131,1,5.455237400317131,0.23600880860708182,5.447261239086091
2,33,2.2870141438572187,1,11,0,1,3.1836769258054574,1.7749351881132485,1.0,18.143507071928607,1,18.143507071928607,0.7051215930381529,18.179051360976608
1,30,4.059186791516224,2,11,1,1,5.509221780450819,0.6683481944324376,0.8,6.729593395758113,0,5.383674716606491,0.18189928852134885,7.942431271125622
4,21,4.540909648268988,5,8,0,1,3.182641135950288,0.9186157576951832,1.0,10.270454824134491,1,10.270454824134491,0.1943534272092177,10.211944959824134
5,42,2.332731700200476,3,10,0,0,5.359083166096666,0.7382351927557389,0.8,5.866365850100237,0,4.69309268008019,0.1861799489701112,7.043866869782215
5,21,2.4456626017868226,5,12,0,0,5.629898675122755,0.7857467209747699,0.8,10.922831300893408,0,8.738265040714728,0.18445007482769202,11.955266229905435
4,18,3.3039103042746643,5,10,1,0,7.301873280135647,1.1394206535745963,1.0,23.651955152137326,1,23.651955152137326,0.6105070071227555,23.624026217024852
5,20,4.2992942292393,7,7,1,1,8.613123295359847,0.6328280711368731,0.8,11.849647114619652,0,9.479717691695722,0.23871322808012654,12.842410223543785
2,50,2.7513192784173675,3,7,0,1,0.2909624828920165,0.7118494849692897,0.8,6.075659639208684,0,4.860527711366948,0.24376927093571912,7.094372571174301
1,42,2.82506899235062,1,13,1,0,5.17220936702317,0.9458639088280842,1.0,4.412534496175312,1,4.412534496175312,0.18330434981620033,4.410143574973013
2,38,9.252763446665213,1,6,1,1,5.586213062249953,0.7038032558023196,0.8,11.026381723332603,0,8.821105378666083,0.22454110929035334,10.354767833773337
3,26,8.414894707429601,1,10,1,0,4.289968261297553,0.9900427548942908,0.8,10.6074473537148,0,8.48595788297184,0.2132331039913901,9.908480255064324
1,53,8.663039755696902,5,9,0,1,4.711768923607715,1.2750443982886368,0.8,26.931519877848448,0,21.54521590227876,0.6706015256331834,26.742416396038482
1,50,6.856186740099963,7,7,0,1,4.365766860240884,1.1792608696844222,1.0,25.428093370049982,1,25.428093370049982,0.7086058513280744,25.436920914521494
2,48,6.000140947018327,4,9,0,1,5.210453497025413,0.8556605492856231,0.8,9.40007047350916,0,7.520056378807329,0.1852780136708369,8.738791410720248
1,31,1.898787546889801,3,12,1,1,6.713109269310885,1.5076083553471522,1.0,17.9493937734449,1,17.9493937734449,0.6796100306594088,18.005004961481077
4,39,2.2518165511710864,0,14,1,0,1.6359045996781694,1.4723590542867475,0.8,18.725908275585546,0,14.980726620468438,0.5986534937466816,18.49406077462454
2,19,4.958720442973493,3,9,0,0,10.452478586424064,0.4623988406442621,0.8,8.879360221486746,0,7.103488177189397,0.19593909503023094,8.147714271088192
5,25,5.666340826610899,3,9,1,0,4.827656213797465,1.4085746677136322,1.0,19.83317041330545,1,19.83317041330545,0.7226479703750655,19.80322507880053
2,39,3.397214948305429,0,10,1,1,6.385718278522718,1.0614157998092508,0.8,19.298607474152718,0,15.438885979322174,0.6487267020274994,19.073886119271382
5,37,2.8595746793041465,1,9,1,1,0.636774569736092,1.7277661780065836,1.0,18.429787339652073,1,18.429787339652073,0.7020816724201626,18.41950356929961
2,31,5.559170813958773,1,10,1,1,5.346693731902413,1.5851523309200517,1.0,19.779585406979386,1,19.779585406979386,0.718721540775075,19.793701579096304
4,41,4.616673058117618,2,11,1,1,6.398580037838137,0.6588192765279952,0.8,7.008336529058808,0,5.606669223247047,0.1678621261956617,8.153686362014628
3,39,5.819183808788315,4,5,0,0,1.767730597311206,1.4647771567941004,0.8,20.20959190439416,0,16.16767352351533,0.6106970126632207,20.276746125404856
4,47,7.72293876356427,2,12,0,1,4.098314623236407,0.4670905500294616,0.8,10.261469381782137,0,8.20917550542571,0.1828245430811923,9.753134941906433
4,23,3.919902527508118,4,11,0,1,4.436233710359746,1.3117719199430138,0.8,19.259951263754058,0,15.407961011003247,0.6456380417958829,19.26204400258255
3,30,6.792902931108222,6,10,0,1,0.0,0.8614628714076724,0.8,14.796451465554108,0,11.837161172443288,0.19122335258932863,14.056328889393212
5,42,5.5732318484070715,1,7,1,1,2.791007224966033,0.6335795554662199,0.8,9.186615924203533,0,7.349292739362827,0.17460701731003211,8.575318154212074
4,23,3.7892610433390574,6,11,1,1,1.4043931011982629,0.4872099363487378,0.8,11.59463052166953,0,9.275704417335623,0.1627035403620405,12.65198544401645
3,18,4.768428249160049,7,8,0,1,7.162511771353272,0.6308756648465679,0.8,12.084214124580026,0,9.66737129966402,0.12760861920293037,13.14478579547287
3,34,1.7747649008918298,1,9,0,1,0.04773411296453567,2.6561613196415887,1.0,17.887382450445916,1,17.887382450445916,0.7360301847756723,17.914987952067513
2,27,5.412331797753301,1,13,0,1,5.703707443704817,1.435092616340132,1.0,19.706165898876648,1,19.706165898876648,0.6768773963913552,19.718003768325413
1,57,4.543964374021458,0,11,0,0,5.1289592180680845,0.5151508685690431,0.8,6.971982187010728,0,5.577585749608583,0.13704722485235005,8.168847251920814
2,44,7.999401690658843,3,14,1,0,5.877308986495788,0.6184338508220214,0.8,8.699700845329419,0,6.959760676263535,0.1892423052183119,9.745125318272054
1,36,4.3466288641491095,7,11,0,0,11.400854792319233,0.4355840778765499,0.8,11.873314432074555,0,9.498651545659644,0.23640568083345953,12.82372194550596
4,33,6.686795005415168,5,14,0,0,1.7014855255069676,2.2612061410097595,1.0,25.343397502707585,1,25.343397502707585,0.7430884252502216,25.285238964717518
2,28,4.677733026287269,1,13,1,1,3.2116802636970188,0.6962871815837091,1.0,5.338866513143636,1,5.338866513143636,0.18878230502828292,5.424328616277968
4,26,2.7552377390977054,7,11,1,1,1.1936197308762155,1.5069897053487735,1.0,23.37761886954885,1,23.37761886954885,0.7078396699817484,23.385316483933817
3,47,4.671081669555901,0,8,1,1,1.6156732369935352,0.8982281220908839,0.8,8.73554083477795,0,6.9884326678223605,0.188977070695596,8.153529030097275
2,30,6.6523329360775225,7,12,1,1,9.456139927649687,1.179214893922531,1.0,25.326166468038764,1,25.326166468038764,0.7322053017115955,25.27993599897089
5,40,7.515469613161533,3,8,1,1,4.434082553886658,1.666403389216509,0.8,21.357734806580766,0,17.086187845264615,0.7195381611363356,21.07466140111978
3,20,4.945058502340538,6,9,1,1,3.339099844032152,3.8493519631479622,0.8,25.072529251170263,0,20.05802340093621,0.6219918925060622,24.862966598382194
5,56,7.232151204849597,0,10,0,1,6.0541136913115725,1.4642258344869596,0.8,20.9160756024248,0,16.73286048193984,0.5574236078126609,20.896552974384978
5,60,2.3454575680092526,0,8,1,1,3.2170955113787136,0.9244072680926556,1.0,4.172728784004626,1,4.172728784004626,0.17439359885945396,4.336944216011043
1,22,5.476057341695705,6,12,0,1,7.934967899341853,0.8951839487617442,0.8,14.138028670847852,0,11.310422936678282,0.1862282776359961,13.49141688830757
5,31,6.175770527684665,1,10,1,1,0.0,0.9477003668498518,0.8,9.48788526384233,0,7.590308211073864,0.16134499728875693,8.716021523438455
2,25,6.507050253121537,7,12,1,1,0.571363407415852,1.3028947758950435,1.0,25.25352512656077,1,25.25352512656077,0.7227063957996459,25.22884182219374
4,50,3.8395340735757415,6,10,1,1,9.192385601274909,0.4647611702756335,0.8,11.61976703678787,0,9.295813629430297,0.23391592813443116,12.595795490215792
5,50,3.386093046693248,3,9,0,1,4.7163290647852785,1.2383382597381154,1.0,18.693046523346624,1,18.693046523346624,0.7038776784235502,18.752819643316908
1,49,8.30770596265286,3,12,1,0,6.044699268615204,1.6868022783861796,0.8,21.45385298132643,0,17.163082385061145,0.7330989431856675,21.474834949023126
5,53,6.19556083515756,0,9,0,1,3.6237062220329896,0.8180764996241776,0.8,9.497780417578776,0,7.598224334063021,0.15302326344904843,8.73548940665626
4,38,7.559836850162835,7,7,0,0,2.4925585848938527,1.1367405408479925,1.0,25.77991842508142,1,25.77991842508142,0.7087798848488953,25.81058143768901
2,57,3.389381285689176,6,9,0,1,5.404109934288732,0.9703808943729372,0.8,13.094690642844586,0,10.47575251427567,0.18211690102208597,12.57660614979019
5,28,4.371882716562461,0,11,0,1,6.5269781052452895,1.5939153426770312,1.0,19.18594135828123,1,19.18594135828123,0.6596044203373603,19.23114135728331
3,59,3.7051344239039032,0,10,0,1,7.2892328359123395,1.6444388351581116,1.0,18.85256721195195,1,18.85256721195195,0.6607593654121945,18.8790631775333
4,41,4.25098264511522,6,6,0,1,11.776882998000092,0.9021861425341924,0.8,11.825491322557609,0,9.460393058046087,0.24037527439479658,12.855096794615326
5,49,5.888172934448128,2,11,0,0,4.768537421217603,0.510860318319302,0.8,9.344086467224065,0,7.475269173779252,0.18635252216200623,8.742654066242624
4,48,6.728742450139659,7,6,0,1,6.851296774530057,1.122318704031636,0.8,25.964371225069836,0,20.771496980055872,0.7006901503718918,25.79990699352863
4,23,5.146435121768136,5,10,0,1,5.632074750184279,1.108200518826393,1.0,24.57321756088407,1,24.57321756088407,0.6368860659108097,24.587835128380643
4,43,3.702030768222936,4,5,0,1,5.798614169388393,1.1332299233750844,1.0,18.851015384111463,1,18.851015384111463,0.6898072035074649,18.88236518159729
4,47,7.047331662738991,3,9,0,0,6.991894972615152,0.6867681031550544,1.0,6.523665831369495,1,6.523665831369495,0.18255900412849144,6.6177636093868655
1,56,1.5249128137245895,6,10,0,1,5.908779413800128,0.9757012490105559,0.8,10.462456406862296,0,8.369965125489838,0.18211690102208597,11.34978118759991
1,60,2.43288602192202,4,9,0,1,2.105398923312664,1.0563900383523799,1.0,18.216443010961008,1,18.216443010961008,0.677699270056797,18.218892525254173
1,25,6.459262396497705,1,8,1,1,6.126449059870643,1.3487396844341493,1.0,20.22963119824885,1,20.22963119824885,0.7016426741703897,20.227168271864635
4,57,5.002728390615591,4,9,0,0,1.5623738075188351,0.915578364357578,0.8,8.901364195307792,0,7.121091356246234,0.17796559613691984,8.201337059842553
2,56,4.7924222102769924,3,8,1,1,7.254990778686441,1.07848641185284,1.0,19.39621110513849,1,19.39621110513849,0.6306698773413697,19.388777745031287
3,38,5.449379299491434,5,8,0,0,8.430472983773384,0.8224112943659659,0.8,14.124689649745715,0,11.299751719796573,0.20575563454070872,13.46596074552397
1,35,3.4847489851038533,4,9,0,1,5.930269374405322,1.1586908320720737,1.0,18.742374492551924,1,18.742374492551924,0.6858489312664392,18.763460278680338
4,23,2.8314670669710953,6,9,0,0,9.460652928896806,0.8927757293541841,0.8,12.815733533485545,0,10.252586826788438,0.22502417854604087,12.13138055845201
1,59,5.122389032459604,7,13,0,1,1.8419556998752968,1.0746042656497292,1.0,24.5611945162298,1,24.5611945162298,0.6297492138303417,24.59631024005116
3,60,5.031687486619426,6,9,1,0,7.680453194166483,0.461182087795586,0.8,13.915843743309713,0,11.132674994647772,0.15616856894570758,13.315318480279394
1,54,4.535268566714604,3,9,1,1,6.568404675668143,1.4562538342416766,1.0,19.267634283357307,1,19.267634283357307,0.635310682172201,19.263252398502306
4,51,5.003681235137808,2,11,0,1,5.505871325497044,1.6556347587677958,1.0,19.501840617568906,1,19.501840617568906,0.6855771945988415,19.553306273199645
1,24,2.8187990879567817,2,7,0,0,6.721899227556717,1.4094839475890166,0.8,19.00939954397839,0,15.207519635182713,0.6673994051324812,18.757072658122652
2,38,5.840466873940989,3,10,1,0,5.1839038174924434,2.578468624703873,0.8,20.220233436970496,0,16.1761867495764,0.7603613067362516,20.271337467718336
4,23,5.698357052124113,4,17,0,1,2.2613429441137596,0.8264199129910652,0.8,9.249178526062051,0,7.3993428208496415,0.15394755245709463,8.593028901562866
2,57,9.421556730425877,6,9,1,0,7.409558044843318,2.197956076956088,0.8,27.31077836521294,0,21.848622692170352,0.6373392637318721,27.196953690715567
5,23,5.789551501013743,6,12,1,1,10.306069207803864,1.2480042775301845,1.0,24.894775750506874,1,24.894775750506874,0.7197807109171684,24.822186530476753
5,58,3.3147759920072604,0,7,1,1,2.9561900058437596,0.5781454161980187,0.8,6.357387996003632,0,5.085910396802905,0.17481211202975216,7.412496787589203
5,39,4.9963479482851065,7,11,1,0,0.4426372305566933,0.5098361629320359,0.8,13.898173974142553,0,11.118539179314043,0.1788398846557964,13.313452666463494
3,55,5.097639366253347,1,10,1,1,3.64162274342892,0.8665100733186868,0.8,8.948819683126672,0,7.159055746501338,0.17328975878816458,8.180932259627744
1,24,6.34166344001418,3,11,1,1,4.438968580249375,1.0564616928579225,1.0,20.17083172000709,1,20.17083172000709,0.7287207664761147,20.19194132362672
1,44,6.139175551517371,7,13,1,1,9.010548429068344,1.3864621621054036,1.0,25.06958777575868,1,25.06958777575868,0.7244455936451626,24.990628476551286
4,44,11.306792124735406,1,7,1,1,7.179156739571176,0.7502433130745065,1.0,8.653396062367701,1,8.653396062367701,0.446833777860405,8.675755259884102
2,43,3.2845464500042487,4,8,0,0,4.766477756137501,0.9143430073645964,0.8,8.042273225002122,0,6.433818580001698,0.21337843382711447,7.432635102293675
2,23,0.5745388488787421,2,10,0,1,2.9697505984209007,0.7836327821217278,0.8,6.6872694244393704,0,5.349815539551496,0.20817384871883635,5.874346922628159
4,49,2.3665321195901803,7,8,0,0,1.2946739804387306,0.9783190324154256,1.0,9.183266059795093,1,9.183266059795093,0.23923439824349738,9.249475186303522
5,23,5.253349361120974,3,10,1,1,11.726272565887886,1.8056247705224924,0.8,19.926674680560488,0,15.941339744448392,0.5659870362927276,19.92933591103098
2,40,2.3211208945969197,0,9,0,1,7.760885552765441,0.4788701440769306,0.8,7.5605604472984576,0,6.048448357838766,0.17162060077412147,7.051138313848501
1,20,5.194964958011816,1,8,1,0,0.0,0.8223159896611887,0.8,8.997482479005908,0,7.1979859832047275,0.17515990963958736,8.403411340792893
3,42,8.329728386347847,4,10,1,1,5.830961503395949,2.5113486796218054,0.8,21.464864193173927,0,17.17189135453914,0.7316897060934682,21.473987213518175
2,52,4.367215664276514,7,9,1,1,0.0,1.0174138446902268,0.8,24.48360783213825,0,19.586886265710604,0.6314804899916922,24.610334899746704
1,59,7.990866575005554,5,9,0,1,5.525576610582021,1.7841912469914405,1.0,25.995433287502774,1,25.995433287502774,0.6808367442763814,25.945799014410504
5,33,5.880670061730836,7,9,1,1,3.001497430959478,0.7747939432587793,0.8,14.340335030865418,0,11.472268024692335,0.18474718460365636,13.771748927021198
3,49,6.144660596070246,7,10,0,1,5.385988484649436,1.4074352119692146,1.0,25.072330298035126,1,25.072330298035126,0.7167075586521084,25.006516678428092
5,49,6.145086892637683,3,8,1,1,6.673597239468235,0.989831677283006,0.8,7.772543446318843,0,6.218034757055075,0.19547534124215854,8.73350591879973
1,32,2.6689428195693297,0,11,1,0,3.950208782867744,0.6459759454903189,0.8,6.034471409784665,0,4.827577127827732,0.19823481009046992,7.0861566068251065
5,44,4.794380057372288,4,10,0,1,2.722718966799176,0.5744091139488204,0.8,7.097190028686144,0,5.677752022948916,0.17636656623936992,8.174412029382843
4,45,8.340969992464753,5,10,1,1,0.9142812991645516,1.3097009243917714,1.0,26.17048499623237,1,26.17048499623237,0.6827105979711846,26.0695211937263
1,60,5.4262490941661845,2,10,1,1,7.406381823306705,1.1190752616698902,1.0,19.71312454708309,1,19.71312454708309,0.6107275455918112,19.718003768325413
5,49,6.5356179912282455,7,9,0,1,3.768068762354747,2.1550871226749058,1.0,25.267808995614125,1,25.267808995614125,0.7483969650804023,25.239427058323916
4,34,6.288649440082673,1,8,0,1,8.106334538648813,1.8385305500747209,1.0,20.144324720041336,1,20.144324720041336,0.7112636189747372,20.19194132362672
4,56,3.10124216025586,6,10,1,1,2.6036077947636027,0.5703522023376512,0.8,12.95062108012793,0,10.360496864102345,0.1956015708000593,12.430283681186559
5,43,4.9856157325851935,7,12,0,0,11.109175250910852,1.0902564844693057,0.8,25.0928078662926,0,20.07424629303408,0.6681507699768833,24.852528059463758
5,44,2.8972947160079885,3,12,0,0,2.206725193082006,1.1413065529886972,0.8,19.048647358004,0,15.2389178864032,0.6871144712184056,18.850695557976213
4,22,4.911385310528322,4,12,0,1,6.446940557950295,0.7821146122806134,1.0,5.455692655264162,1,5.455692655264162,0.16525185499801853,5.4419436386937585
1,46,5.830461685738249,7,8,1,1,9.473892165212119,0.8140083040749251,1.0,10.915230842869121,1,10.915230842869121,0.2202949779801025,11.000459479558023
1,27,6.1523425786486134,6,9,1,1,0.5728022182012582,0.5070371870746697,1.0,11.076171289324307,1,11.076171289324307,0.21152249351436406,11.000551696777539
5,38,7.319663934352782,2,10,0,1,1.3219535498439932,1.1366322324068037,1.0,20.65983196717639,1,20.65983196717639,0.6833321493322383,20.710402587803042
3,56,5.956274221447557,3,6,1,1,8.739282847417742,0.7259567338175281,0.8,7.678137110723777,0,6.142509688579022,0.20093754232078684,8.709405326047882
2,45,4.066798869806599,3,8,1,0,6.4599762019802585,1.4494427593106247,1.0,19.0333994349033,1,19.0333994349033,0.6459853575897231,19.035374329185043
5,55,4.310360007621094,4,11,0,1,2.2772059564861395,1.1511609275813104,1.0,19.155180003810546,1,19.155180003810546,0.6618418822774379,19.176528561403455
4,21,2.755387060190228,6,11,0,1,2.088099538163781,1.5673541420365462,1.0,23.377693530095115,1,23.377693530095115,0.643472195432101,23.385316483933817
3,37,6.383565722707202,7,11,0,1,5.222161755538647,1.5786134463923862,1.0,25.1917828613536,1,25.1917828613536,0.7372708712243505,25.239427058323916
3,20,2.358958312493894,7,7,0,1,2.483409705884935,1.3920664439391184,1.0,23.17947915624695,1,23.17947915624695,0.6581213487636167,23.193385527622727
2,35,5.895669758341537,5,10,1,1,0.0,0.6499516462699106,0.8,14.347834879170769,0,11.478267903336615,0.18146635582281687,13.771551864817823
2,42,6.803254618240553,3,10,0,1,7.758076262432834,0.8421371235139298,0.8,8.101627309120277,0,6.481301847296222,0.17963016252882744,9.026341444642835
3,28,3.7344031464384417,7,8,0,0,6.0476117110843175,1.7099174398450243,0.8,24.16720157321922,0,19.33376125857538,0.7046670272336263,24.146474297294535
1,43,1.9325501269809648,5,7,1,1,7.103299592416463,1.061925745990559,1.0,22.96627506349048,1,22.96627506349048,0.6728057908676681,22.965839772827007
4,43,4.25136732673332,1,7,0,1,5.403850749850639,3.497019521245213,1.0,19.125683663366658,1,19.125683663366658,0.6982984458776016,19.173226557339465
5,33,4.955987291443153,3,9,0,1,4.196783617828101,1.7728985971893665,1.0,19.477993645721575,1,19.477993645721575,0.703118893551204,19.553306273199645
3,21,3.9306599964646636,6,10,1,1,4.317631091433226,1.4047098540347402,1.0,23.965329998232328,1,23.965329998232328,0.633000163883241,23.989531285503148
2,31,3.0418321788114397,2,10,1,1,5.4331627148664925,0.6879532765923486,0.8,6.220916089405719,0,4.976732871524575,0.1862222528617822,7.328173730101839
2,25,7.6395752621562885,5,9,1,1,3.2612274925485267,1.4030098405645477,1.0,25.819787631078142,1,25.819787631078142,0.7165563938937363,25.82582407040088
2,50,6.838465062495303,1,8,0,1,3.0558563858805576,0.4189395882040211,0.8,8.11923253124765,0,6.495386024998121,0.19951186362917372,9.119797171158075
3,21,6.335612704521116,5,14,0,1,3.0255836434160326,0.8039700896288567,0.8,14.567806352260556,0,11.654245081808446,0.20667992638387392,13.952454530568325
2,34,5.8129445368548005,7,11,0,1,7.357450571759183,1.5544783395559614,0.8,25.5064722684274,0,20.405177814741922,0.6895790690165674,25.381929037253972
1,30,6.465813074258722,1,6,1,0,7.026833707627448,1.174765267486282,1.0,20.23290653712936,1,20.23290653712936,0.6819425507802437,20.231318011433576
1,38,2.675457071795663,3,8,1,1,10.040134052760008,1.048620203018103,0.8,18.637728535897832,0,14.910182828718266,0.6691219927341587,18.657195404581977
4,18,6.572860270922165,3,14,0,1,2.7659343375134333,1.54119959979993,1.0,20.286430135461078,1,20.286430135461078,0.7015742894056641,20.219130449376998
4,45,5.3359125169362285,6,12,1,1,6.3346262449804716,2.352908028946342,1.0,24.667956258468124,1,24.667956258468124,0.7280473496551109,24.606077097118565
1,46,3.5234136748119864,7,9,1,1,11.303418331879925,0.4773729940301466,0.8,13.161706837405989,0,10.529365469924791,0.22072003886264943,12.551411059106176
3,40,2.6948350336215,0,9,0,1,2.8766252163366115,0.7488690382238015,1.0,4.347417516810752,1,4.347417516810752,0.19765842331395297,4.391920524125476
4,47,6.462566081147009,3,8,1,0,7.440029409542827,0.6741045460768508,1.0,6.231283040573505,1,6.231283040573505,0.21529455190433283,6.420109099010213
4,26,2.8275881372990788,1,12,1,1,1.4380857945648398,2.258172919777065,1.0,18.41379406864954,1,18.41379406864954,0.7508566151244908,18.41950356929961
3,24,3.6073100254718327,6,14,1,1,4.07501069084625,1.4396421324226998,1.0,23.80365501273592,1,23.80365501273592,0.6998843727438274,23.801480823558126
4,41,6.4307160019932486,1,10,0,0,0.0,0.9016641856205556,0.8,9.615358000996624,0,7.6922864007972995,0.18145347599907924,9.017780467694305
5,35,7.0344412173235895,7,12,1,1,5.84281069627187,1.178495575218689,1.0,25.517220608661795,1,25.517220608661795,0.6896733100755901,25.580828496112858
5,45,4.459120885339316,7,12,1,0,3.4928101694354736,0.997382174284514,0.8,13.629560442669653,0,10.903648354135724,0.19288412659079804,13.165460085741355
1,45,4.9381579139872995,3,12,0,1,0.8712428557904301,3.015170067670523,1.0,19.46907895699365,1,19.46907895699365,0.7096073612966658,19.553306273199645
5,44,3.0447742934135444,1,12,1,1,10.916814902259134,1.1437798564079429,1.0,18.522387146706773,1,18.522387146706773,0.6782993760969277,18.548777693025563
5,21,1.9261676570376969,3,14,1,1,5.7441643371335935,0.6744712921422472,0.8,7.363083828518847,0,5.890467062815078,0.17051919030797447,6.71846868863295
3,47,1.3737639420044352,4,7,1,1,5.8768156597849535,0.6786792008040347,1.0,3.6868819710022183,1,3.6868819710022183,0.2129867881950835,3.663366802824775
4,40,6.03542380605949,5,12,1,1,8.419239806084024,0.3619536073694977,0.8,14.417711903029744,0,11.534169522423795,0.19285814672254345,13.68857372379292
1,45,6.3199253958039625,1,13,0,1,3.6587270132629417,0.7028253145897047,0.8,9.55996269790198,0,7.647970158321584,0.1897078767435712,8.960092300318614
2,53,3.5645305508223792,1,10,0,1,4.028097152027992,0.7493813435941499,0.8,8.182265275411192,0,6.545812220328954,0.17855574052393156,7.565405678690964
2,21,8.569706797980576,2,9,0,0,4.650593046207417,1.0032240071503682,1.0,21.28485339899029,1,21.28485339899029,0.7497214574008536,21.29824134832378
3,47,7.163646144376174,1,8,1,1,5.0549572934039695,1.8553384340873784,1.0,20.581823072188087,1,20.581823072188087,0.796270117152445,20.54766152353647
1,28,7.023336330327549,5,10,0,1,1.1030226696340557,0.9819791473789852,0.8,14.911668165163775,0,11.929334532131021,0.20205306701786058,14.37772188153985
5,54,6.086784007276938,5,15,0,0,0.4422659634024457,1.2199956014044695,1.0,25.043392003638466,1,25.043392003638466,0.659567776044381,24.995931442297916
5,51,3.1594402701749864,2,12,1,1,2.7626236911746065,1.8014830201413536,1.0,18.579720135087488,1,18.579720135087488,0.6354026007853809,18.584566885555905
2,43,4.647834068154497,3,11,1,1,6.124695902514652,1.1005583047155094,0.8,19.923917034077252,0,15.939133627261803,0.6451570597222938,19.728858739286373
5,18,4.712715580315581,2,11,1,1,7.080603174880647,0.5934594631966542,0.8,8.75635779015779,0,7.0050862321262315,0.0931617972764105,8.127485740238365
1,47,0.0,4,8,0,1,8.286220668304887,1.290471673364502,1.0,17.0,1,17.0,0.6795033884715752,17.122681888432144
